indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y000_004,12,39,36.3483836943057,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y000_014,15,138,122.691195900302,0.017540130092608,0.011449576340378,0.004831261783523,0.06161057201431
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y000_064,16,515,361.764963421379,0.080665517389031,0.010631850268209,0.062132946987456,0.104112215643685
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y001_004,11,31,28.5958833220936,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y005_009,13,51,47.9900963549675,0.030998943914971,0.029994539720455,0.004498779655718,0.184645539772193
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y010_014,12,48,43.1940356968587,0.024410262092265,0.018779891135061,0.0053056979008,0.105041398781036
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y015_019,14,75,65.5534234410154,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y015_024,15,146,126.991884098204,0.032246729506256,0.010720329207886,0.016710664312931,0.061325975856284
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y015_049,16,323,274.485091466046,0.13187113838224,0.018545454761949,0.099569174974132,0.172643176861834
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y015_064,16,377,320.057236902591,0.141042931574879,0.018413958808397,0.108654792938973,0.181123632436688
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y020_024,14,71,62.2685337227685,0.072182353004238,0.026106078124327,0.034970819039757,0.143117496424066
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y025_029,15,38,32.0632061042942,0.169138070312027,0.068743050158573,0.072392828674508,0.346831641807317
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y025_034,16,82,68.2835406326268,0.208528699631471,0.04713911945377,0.130833254846552,0.315609593553957
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y030_034,12,44,36.2220825359417,0.243751833188011,0.058976265416837,0.146879938520663,0.376330430978455
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y035_039,15,37,29.2456223969836,0.228583274667808,0.078709998075289,0.10995507244086,0.415455793602901
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y035_049,16,95,80.3334788008359,0.243447161280187,0.040708999285439,0.172633269387797,0.331664499260899
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y040_044,15,34,30.9393119779314,0.236182241210012,0.070290851842189,0.125933457775298,0.398900571991261
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y045_049,12,24,21.0307735894112,0.280606964443152,0.110037369686413,0.118174940626377,0.531687945163882
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y050_054,13,27,21.9779079720395,0.23867559267968,0.06825393606178,0.130543926907118,0.395619632035631
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y050_064,13,54,46.7416496081166,0.205721218312272,0.060304932708584,0.111623580864588,0.348063572405075
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y055_059,8,15,13.8568753467824,0.053841085048402,0.055053051802897,0.006796695978474,0.321203034414225
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,both,Y060_064,6,12,11.4398171997613,0.321955222893403,0.120081773452034,0.13908250492998,0.582569311543586
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y000_000,3,3,2.96195165731063,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y000_004,10,15,14.2472246759157,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y000_014,13,58,50.4004759398448,0.041447948653869,0.026684699848111,0.011459653463352,0.138885938066285
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y000_064,16,209,154.648517399102,0.088997667639924,0.017361976863856,0.060333068385174,0.129405496738615
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y001_004,9,12,11.3935803220074,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y005_009,10,21,19.2458273850264,0.075470535349602,0.068774785930717,0.011688203185129,0.360391108240759
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y010_014,8,22,20.4322940638626,0.056298030192519,0.03977982546745,0.013564162796065,0.205603252931026
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y015_019,12,37,32.2715826143089,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y015_024,12,58,51.3602104788144,0.011365929475715,0.009911767314147,0.002036346919701,0.060833699010258
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y015_049,16,123,107.623346566798,0.116241171969569,0.023779160690451,0.077115599629931,0.171528100217797
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y015_064,16,151,129.907335183284,0.129883197710809,0.021582948686708,0.093104962802325,0.178332716048151
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y020_024,8,21,19.0968519962417,0.030078319433254,0.024431400926167,0.005971428921535,0.137995228542817
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y025_029,7,9,8.60062710770722,0.082421539919418,0.071031082877625,0.014053693459348,0.361452389808555
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y025_034,13,29,25.9331354753479,0.163319070267388,0.073853240529364,0.063385202251406,0.360214709089314
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y030_034,12,20,17.3337128167562,0.204042580253592,0.105473641565313,0.066977086423519,0.477925660209381
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y035_039,10,16,12.4365181423922,0.254746936530598,0.132720963393141,0.079906026954391,0.573640042337853
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y035_049,15,36,30.5276463984115,0.264324269874745,0.080148491211621,0.138066486317951,0.44626264846657
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y040_044,11,14,13.29524776607,0.135951691679275,0.096096721034217,0.030688440059822,0.438818601765199
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y045_049,6,6,5.24408342395772,0.618847519182428,0.19837820913835,0.237990297127195,0.894074035795135
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y050_054,10,14,10.9211159416407,0.210608936868713,0.100585113051939,0.075364553234614,0.466187904141262
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y050_064,11,28,23.5658586601602,0.212651575054361,0.090406223924232,0.08569882912085,0.437648546852486
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y055_059,5,7,6.67548734965468,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,male,Y060_064,4,7,6.76384832423261,0.440668921883806,0.210449550896841,0.128766947806239,0.807680717999199
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y000_000,5,5,4.82585396839703,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y000_004,10,24,22.3094518135972,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y000_014,14,80,72.3720486559603,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y000_064,16,306,207.753668722781,0.073917128325687,0.012701933879374,0.052565283246889,0.102999143254729
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y001_004,8,19,17.5123385073545,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y005_009,11,30,28.7637238081513,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y010_014,11,26,22.9975242915462,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y015_019,14,38,33.4603499114947,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y015_024,15,88,77.6493736379402,0.050020748794035,0.01875188604854,0.023719649218182,0.102425677240009
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y015_049,16,200,174.228541256786,0.145262734371829,0.024384163985453,0.103663218655701,0.199834144564466
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y015_064,16,226,197.453346555415,0.150968629049579,0.026982147028266,0.105306151747007,0.211745087165615
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y020_024,14,50,45.8822643384309,0.098981201917533,0.038661733431869,0.044862562234223,0.204412514269305
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y025_029,13,29,24.2117049702028,0.211721476366136,0.10315160675987,0.074058392780425,0.474222268413376
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y025_034,15,53,45.3219786232512,0.247715316822227,0.072204361521426,0.133513390574732,0.413037045482593
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y030_034,11,24,21.9012730745544,0.299731051969591,0.096785343725651,0.147750350753576,0.513795917917005
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y035_039,11,21,18.4581943467765,0.200352804781401,0.086986208193019,0.079566969744687,0.420691251278877
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y035_049,16,59,53.0202305908372,0.225539792026018,0.049184486419839,0.143617761027592,0.335864616465324
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y040_044,10,20,18.5245261673276,0.336826589411532,0.087470726212635,0.190777442232586,0.522492281884849
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y045_049,9,18,16.1438045214324,0.134783385644084,0.076115062367569,0.041544140175191,0.358919964451119
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y050_054,7,13,11.5230389297416,0.274308506355729,0.125198514329179,0.099251639059752,0.564593111184102
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y050_064,11,26,23.3989916196598,0.197704905345229,0.074335442591239,0.089542892453482,0.381739167472134
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y055_059,6,8,7.19843474735508,0.100380293166914,0.101439885800516,0.012192558014533,0.502162379676876
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_19,,all,female,Y060_064,3,5,4.68893134445109,0.161976365480704,0.071159060351793,0.064702260490591,0.350663735360873
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y000_000,9,11,10.5611976667807,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y000_004,13,61,58.0643222291265,0.018959974215461,0.018491569355751,0.002746248141623,0.119434452676556
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y000_014,13,259,231.545844952613,0.017258201927669,0.008404677980158,0.006604904484124,0.044327846967683
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y000_064,13,714,574.115254934388,0.041781585934145,0.005001835868429,0.033006546475038,0.052762244822788
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y001_004,13,50,47.5270171825694,0.022953667090413,0.02205167355102,0.003407928392733,0.138969457733868
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y005_009,13,98,92.1119397173107,0.01761213656915,0.016710904444165,0.002692984987612,0.106368168952326
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y010_014,13,100,90.879060410339,0.015145378192394,0.01406339496024,0.002417186886414,0.088922197127455
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y015_019,13,84,80.2624843131677,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y015_024,13,160,150.482093335413,0.003838759526931,0.003583126403042,0.000613783373814,0.02360830711047
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y015_049,13,399,375.551383797759,0.068787850928124,0.010107815443962,0.051429941581787,0.091439424682378
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y015_064,13,455,428.301844283845,0.070034604025792,0.010734311333949,0.051701237773964,0.09422307495714
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y020_024,13,76,70.490460739059,0.008598961096619,0.00817384936682,0.00132276780114,0.053745571831912
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y025_029,12,58,55.0489719375859,0.026768968618717,0.014868440507396,0.008907137916872,0.077643707968985
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y025_034,13,118,111.658662590155,0.075399390436448,0.025336644556378,0.038461282432718,0.142553354055269
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y030_034,13,60,56.9603597047045,0.127973538261052,0.044673691359957,0.062761292537613,0.243351293465076
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y035_039,13,40,38.6093060623757,0.167115320758591,0.055633769877081,0.083968082360252,0.305167989302125
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y035_049,13,121,116.357007932875,0.165340278752589,0.025179076664869,0.121679573233324,0.220730126062925
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y040_044,13,50,48.9365451634477,0.183000490610986,0.046606887751013,0.108406172282634,0.292106815795874
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y045_049,11,31,29.3489494690552,0.137952790623323,0.058150405371899,0.057824340001795,0.29441953576576
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y050_054,10,24,23.0790578681925,0.160302384386827,0.082706960941192,0.054153417601313,0.388956526584379
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y050_064,11,56,54.1773247996413,0.08044905129142,0.033822416567414,0.034477569221405,0.176511674696463
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y055_059,8,19,18.5439601454637,0.039873533317064,0.037051750651909,0.006192227986088,0.216792732610985
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,both,Y060_064,8,13,12.613032770059,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y000_000,4,5,4.75614386941174,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y000_004,12,31,29.7989292439505,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y000_014,13,126,109.814868330655,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y000_064,13,325,269.000418276843,0.0322835761729,0.007131257896639,0.020881918090906,0.049595276924565
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y001_004,12,26,25.0747407886107,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y005_009,12,46,42.4638381411353,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y010_014,12,49,45.0804483730206,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y015_019,12,43,42.098864107083,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y015_024,12,78,76.5586955361392,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y015_049,13,170,165.745919306978,0.065461868504076,0.013188156038008,0.043893456290396,0.096558254647491
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y015_064,13,199,192.510708004369,0.069057074410498,0.015009412149926,0.044836547709284,0.104924182439455
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y020_024,12,35,34.7058242644138,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y025_029,11,19,18.8913009878388,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y025_034,12,40,39.4214669422389,0.066503389544841,0.033599153002165,0.024069376465807,0.170665556125331
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y030_034,9,21,20.671029714656,0.134995386444753,0.072640436247037,0.044077213800581,0.345641266714493
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y035_039,9,14,13.8438638179722,0.162778308304826,0.093683812222901,0.048106545747909,0.427914624762628
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y035_049,13,52,50.4992118261279,0.179978528998718,0.036057827993617,0.119692488479946,0.261605518769608
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y040_044,12,20,19.8129091779644,0.199586615722612,0.085719451563714,0.080131961716188,0.416488669900355
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y045_049,9,18,17.0716212711102,0.172693713808708,0.091388213024672,0.056233793584247,0.42239478942345
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y050_054,6,9,8.7550113486836,0.21022713741204,0.157996793786769,0.039594292318894,0.632174578867637
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y050_064,9,29,27.9023024593718,0.096165756598144,0.054947025678683,0.029898102054792,0.268638906288913
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y055_059,7,12,11.5975105221951,0.061979609708288,0.058240060650996,0.009190369616228,0.320044740589437
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,male,Y060_064,5,8,7.66054182929498,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y000_000,6,6,5.81079208893042,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y000_004,12,30,28.5331883314217,0.041651732343809,0.041029903960232,0.005763193087189,0.245778969142436
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y000_014,13,133,122.213708337482,0.034247829393809,0.017328077882865,0.012541183604311,0.090096990412035
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y000_064,13,389,307.490929509605,0.051230756588667,0.009929379453088,0.034917970314861,0.074575563704962
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y001_004,9,24,22.7231788000801,0.052441832845831,0.051251211487246,0.007277532798596,0.294691094765192
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y005_009,11,52,50.3826141666397,0.035354507138887,0.033120173090644,0.005433483929169,0.197349497367307
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y010_014,13,51,46.7314090219546,0.027062768969318,0.024831931278541,0.004361429858971,0.150110214136768
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y015_019,13,41,38.2198578267075,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y015_024,13,82,74.8020328841906,0.008418449591383,0.007326904316571,0.001517472033208,0.045279674755416
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y015_049,13,229,215.556036341838,0.072061373959297,0.011901463138052,0.051942012018075,0.09915873466917
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y015_064,13,256,241.709157716876,0.071018975651116,0.011366953527478,0.051719004824349,0.09678602576077
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y020_024,13,41,39.818409322856,0.020721626621288,0.018305889094495,0.003598093693343,0.110314806031983
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y025_029,11,39,37.9396256619687,0.045929097966367,0.026195813423028,0.014696713593823,0.134475615107332
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y025_034,13,78,75.8286027415369,0.082032263951299,0.028117963878797,0.041213764751025,0.156671755291231
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y030_034,13,39,38.1615549189198,0.122503133806284,0.038653157156446,0.064543500591504,0.220255455647836
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y035_039,11,26,25.2956237231045,0.170125857565015,0.064169835331431,0.077588738902897,0.333165566597126
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y035_049,13,69,67.8248651790106,0.151214200968689,0.029805634990001,0.101537135728201,0.219264411560731
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y040_044,12,30,29.5771233832197,0.169521082933337,0.037835967888317,0.107573438004652,0.25687398236007
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y045_049,8,13,12.9677805122872,0.075030333295223,0.062607242871332,0.013654002655496,0.32218194861221
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y050_054,7,15,14.8646136946881,0.120339930986919,0.084310988881278,0.027916275421984,0.394556706710393
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y050_064,10,27,26.577532893666,0.061277779038277,0.041227036722122,0.01576886403456,0.210090289566498
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y055_059,6,7,6.97462273171985,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_2,,all,female,Y060_064,5,5,4.96369875674254,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_20,,all,both,Y000_000,2,2,1.98917194324305,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_20,,all,both,Y000_004,8,31,28.2996777251821,0.059758051459063,0.056978633232548,0.008633701390969,0.316856528124818
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_20,,all,both,Y000_014,12,99,88.2939605303288,0.057716086103823,0.024678881391313,0.024550500035354,0.129726941305633
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_20,,all,both,Y000_064,12,359,251.5958496834,0.109978157369439,0.024452391347889,0.070398253667121,0.167794324169323
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_20,,all,both,Y001_004,8,29,26.3123655588182,0.06413271557802,0.063126778824166,0.008646252702431,0.349987830497455
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_20,,all,both,Y005_009,9,34,31.4213338763239,0.089755063659361,0.065231917468488,0.020202388638153,0.320448080102664
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_20,,all,both,Y010_014,12,34,30.7685461794692,0.018497034362551,0.018603961212601,0.0025226514145,0.123139473815342
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_20,,all,both,Y015_019,11,44,38.0440240819545,0,0,NA,NA
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_20,,all,both,Y015_024,12,81,69.1890891774909,0.022560911043099,0.013038464938199,0.007191986978994,0.068506248783557
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_20,,all,both,Y015_049,12,216,184.268532582985,0.162104397170423,0.036985356314031,0.101894641939076,0.248065221336742
prevalence,MWI2016PHIA,CY2016Q1,MWI_3_20,,all,both,Y015_064,12,260,222.587394469869,0.162852265442059,0.036758130629624,0.102881586819604,0.24811238522265
